165 165
0 0 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 87 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 88 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 89 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 90 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 91 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 92 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 93 0; 0 0 0; 0 0 0; -415499.8 2315.235 -7204563; -415410.6 2314.534 -7204507
160 94 1; -415410.6 2314.534 -7204507; -415499.8 2315.235 -7204563; -415451.1 2311.277 -7204651; -415406.3 2311.594 -7204623
160 95 1; -415406.3 2311.594 -7204623; -415451.1 2311.277 -7204651; -415451.1 2311.277 -7204651; -415381.6 2310.526 -7204667
160 96 1; -415381.6 2310.526 -7204667; -415451.1 2311.277 -7204651; -415401.8 2308.405 -7204739; -415356.9 2309.09 -7204711
160 97 1; -415356.9 2309.09 -7204711; -415401.8 2308.405 -7204739; -415401.8 2308.405 -7204739; -415331.6 2309.229 -7204754
160 98 1; -415331.6 2309.229 -7204754; -415401.8 2308.405 -7204739; -415350 2310.659 -7204824; -415305.7 2310.356 -7204797
160 99 1; -415305.7 2310.356 -7204797; -415350 2310.659 -7204824; -415324.7 2310.573 -7204868; -415280.7 2309.851 -7204840
160 100 1; -415280.7 2309.851 -7204840; -415324.7 2310.573 -7204868; -415299.4 2310.486 -7204911; -415255.3 2309.764 -7204884
160 101 1; -415255.3 2309.764 -7204884; -415299.4 2310.486 -7204911; -415274.6 2309.299 -7204955; -415230.5 2308.898 -7204927
160 102 1; -415230.5 2308.898 -7204927; -415274.6 2309.299 -7204955; -415249.8 2308.111 -7204998; -415205.7 2307.71 -7204971
160 103 1; -415205.7 2307.71 -7204971; -415249.8 2308.111 -7204998; -415224.9 2307.142 -7205042; -415180.6 2307.216 -7205014
160 104 1; -415180.6 2307.216 -7205014; -415224.9 2307.142 -7205042; -415200.1 2306.174 -7205086; -415111.4 2306.322 -7205030
160 105 0; -415111.4 2306.322 -7205030; -415200.1 2306.174 -7205086; 0 0 0; 0 0 0
160 106 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 107 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 108 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 109 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 110 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 111 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 112 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 113 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 114 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 115 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 116 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 117 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 118 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 119 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 120 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 121 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 122 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 123 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 124 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 125 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 126 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 127 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 128 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 129 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 130 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 131 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 132 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 133 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 134 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 135 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 136 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 137 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 138 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 139 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 140 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 141 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 142 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 143 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 144 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 145 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 146 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 147 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 148 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 149 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 150 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 151 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 152 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 153 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 154 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 155 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 156 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 157 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 158 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 159 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 160 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 161 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 162 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 163 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
160 164 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 0 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 1 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 2 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 3 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 4 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 5 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 6 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 7 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 8 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 9 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 10 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 11 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 12 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 13 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 14 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 15 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 16 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 17 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 18 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 19 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 20 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 21 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 22 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 23 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 24 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 25 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 26 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 27 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 28 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 29 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 30 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 31 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 32 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 33 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 34 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 35 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 36 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 37 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 38 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 39 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 40 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 41 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 42 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 43 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 44 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 45 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 46 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 47 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 48 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 49 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 50 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 51 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 52 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 53 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 54 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 55 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 56 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 57 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 58 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 59 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 60 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 61 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 62 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 63 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 64 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 65 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 66 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 67 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 68 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 69 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 70 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 71 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 72 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 73 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 74 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 75 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 76 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 77 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 78 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 79 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 80 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 81 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 82 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 83 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 84 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 85 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 86 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 87 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 88 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 89 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 90 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 91 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 92 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 93 0; 0 0 0; 0 0 0; 0 0 0; -415499.8 2315.235 -7204563
161 94 0; -415499.8 2315.235 -7204563; 0 0 0; 0 0 0; -415451.1 2311.277 -7204651
161 95 0; -415451.1 2311.277 -7204651; 0 0 0; 0 0 0; -415451.1 2311.277 -7204651
161 96 0; -415451.1 2311.277 -7204651; 0 0 0; 0 0 0; -415401.8 2308.405 -7204739
161 97 0; -415401.8 2308.405 -7204739; 0 0 0; -415401.8 2308.405 -7204739; -415401.8 2308.405 -7204739
161 98 1; -415401.8 2308.405 -7204739; -415401.8 2308.405 -7204739; -415394.4 2310.824 -7204852; -415350 2310.659 -7204824
161 99 1; -415350 2310.659 -7204824; -415394.4 2310.824 -7204852; -415369.1 2310.737 -7204895; -415324.7 2310.573 -7204868
161 100 1; -415324.7 2310.573 -7204868; -415369.1 2310.737 -7204895; -415343.9 2310.153 -7204939; -415299.4 2310.486 -7204911
161 101 1; -415299.4 2310.486 -7204911; -415343.9 2310.153 -7204939; -415319.2 2308.965 -7204983; -415274.6 2309.299 -7204955
161 102 1; -415274.6 2309.299 -7204955; -415319.2 2308.965 -7204983; -415294.1 2308.152 -7205026; -415249.8 2308.111 -7204998
161 103 1; -415249.8 2308.111 -7204998; -415294.1 2308.152 -7205026; -415269.3 2307.183 -7205070; -415224.9 2307.142 -7205042
161 104 1; -415224.9 2307.142 -7205042; -415269.3 2307.183 -7205070; -415200.1 2306.174 -7205086; -415200.1 2306.174 -7205086
161 105 0; -415200.1 2306.174 -7205086; -415200.1 2306.174 -7205086; 0 0 0; 0 0 0
161 106 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 107 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 108 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 109 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 110 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 111 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 112 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 113 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 114 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 115 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 116 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 117 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 118 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 119 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 120 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 121 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 122 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 123 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 124 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 125 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 126 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 127 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 128 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 129 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 130 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 131 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 132 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 133 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 134 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 135 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 136 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 137 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 138 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 139 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 140 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 141 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 142 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 143 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 144 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 145 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 146 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 147 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 148 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 149 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 150 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 151 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 152 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 153 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 154 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 155 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 156 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 157 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 158 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 159 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 160 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 161 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 162 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 163 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
161 164 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 0 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 1 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 2 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 3 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 4 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 5 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 6 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 7 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 8 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 9 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 10 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 11 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 12 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 13 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 14 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 15 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 16 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 17 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 18 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 19 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 20 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 21 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 22 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 23 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 24 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 25 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 26 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 27 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 28 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 29 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 30 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 31 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 32 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 33 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 34 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 35 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 36 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 37 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 38 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 39 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 40 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 41 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 42 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 43 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 44 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 45 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 46 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 47 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 48 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 49 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 50 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 51 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 52 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 53 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 54 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 55 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 56 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 57 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 58 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 59 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 60 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 61 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 62 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 63 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 64 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 65 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 66 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 67 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 68 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 69 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 70 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 71 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 72 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 73 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 74 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 75 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 76 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 77 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 78 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 79 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 80 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 81 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 82 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 83 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 84 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 85 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 86 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 87 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 88 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 89 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 90 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 91 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 92 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 93 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 94 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 95 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 96 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 97 0; 0 0 0; 0 0 0; -415489.9 2309.897 -7204794; -415401.8 2308.405 -7204739
162 98 1; -415401.8 2308.405 -7204739; -415489.9 2309.897 -7204794; -415438.8 2310.989 -7204880; -415394.4 2310.824 -7204852
162 99 1; -415394.4 2310.824 -7204852; -415438.8 2310.989 -7204880; -415438.8 2310.989 -7204880; -415369.1 2310.737 -7204895
162 100 1; -415369.1 2310.737 -7204895; -415438.8 2310.989 -7204880; -415388.5 2309.819 -7204967; -415343.9 2310.153 -7204939
162 101 1; -415343.9 2310.153 -7204939; -415388.5 2309.819 -7204967; -415388.5 2309.819 -7204967; -415319.2 2308.965 -7204983
162 102 1; -415319.2 2308.965 -7204983; -415388.5 2309.819 -7204967; -415338.4 2308.193 -7205054; -415294.1 2308.152 -7205026
162 103 1; -415294.1 2308.152 -7205026; -415338.4 2308.193 -7205054; -415338.4 2308.193 -7205054; -415269.3 2307.183 -7205070
162 104 1; -415269.3 2307.183 -7205070; -415338.4 2308.193 -7205054; -415288.6 2306.111 -7205141; -415200.1 2306.174 -7205086
162 105 0; -415200.1 2306.174 -7205086; -415288.6 2306.111 -7205141; 0 0 0; 0 0 0
162 106 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 107 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 108 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 109 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 110 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 111 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 112 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 113 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 114 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 115 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 116 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 117 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 118 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 119 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 120 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 121 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 122 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 123 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 124 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 125 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 126 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 127 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 128 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 129 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 130 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 131 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 132 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 133 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 134 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
162 135 0; 0 0 0; 0 0 0; 0 0 0; 0 0 0
